,Train,Predicted
0,5.137503523749935,5.4449024357051385
1,4.53605290024021,6.664570775989631
2,2.765534746362977,3.5558680642453737
3,0.765534746362977,1.1287839209645298
4,7.727920454563199,7.821609863426562
5,5.368069876532083,4.473923887120274
6,1.8073549220576042,2.315520928086281
7,8.89208739652348,6.108718874094971
8,3.608809242675524,5.393373116209442
9,0.48542682717024166,0.5782238414806802
10,5.872828759534886,4.435003505620607
11,1.3219280948873624,0.6906618283809776
12,8.705977901682521,8.590503696137528
13,8.950993231979641,6.977254144712587
14,5.03121873061072,4.03882210491749
15,9.0,9.350813871368512
16,9.0,7.308709451175067
17,6.255500733148386,5.281038915803746
18,5.9886846867721655,5.491970106356941
19,3.137503523749935,3.063735035995153
20,0.6780719051126377,0.7511954048243261
21,7.243173983472951,6.031859005457367
22,3.786596361890807,3.6994541078943683
23,0.925999418556223,0.7122348229951978
24,7.161887682376894,4.371533899485762
25,5.548436624696042,5.831519694285706
26,4.958842675243241,7.038814838633776
27,7.638797899951696,5.710752767343386
28,5.277984747299765,5.241484624104329
29,5.658211482751795,5.364374213161174
30,2.963474123974886,3.2090958350992027
31,3.6205864104518777,4.030956944057847
32,4.842978831788326,3.982650147592908
33,4.760220946466509,5.151844947888945
34,5.92362461136832,5.9554375425340975
35,1.3785116232537298,2.0669678572173673
36,1.9634741239748859,1.5601352525006185
37,4.727920454563199,4.674366707716861
38,3.711494906650088,5.198178215338482
39,4.095924419998536,2.9743153878919353
40,6.888743248898259,6.127253564334319
41,6.414473836430928,5.947708621315654
42,6.03121873061072,6.61586090033635
43,5.446256229889564,5.880521399706218
44,5.213347281733441,5.237083454553639
45,4.371558862611963,4.035864843241455
46,7.410239330776022,7.140420918666365
47,7.176921111644362,7.031427363026833
48,5.617651119427331,6.50879743844828
49,4.19377174339668,3.8695699369393157
50,9.159366809743736,8.038909592948073
51,10.591989767615125,8.724957148124224
52,9.537024215863575,10.955101310605272
53,5.116863757690899,5.294201759748892
54,3.572889668420581,4.443252820636435
55,4.350497247084133,5.2991017088498
56,3.9726926540042644,4.8378145076065735
57,3.4195388915137843,3.617872152572687
58,5.655351828612554,5.02530584093226
59,2.584962500721156,2.798017510047947
60,3.2016338611696504,2.4190719322085403
61,6.098032082960526,5.485098114184624
62,6.7865963618908065,5.708648829857182
63,6.710117632043446,6.306587835818689
64,6.525129251203973,6.554914521859552
65,5.357552004618084,5.9773627938195135
66,4.070389327891398,3.923737045810282
67,3.2016338611696504,3.328038521637086
68,4.727920454563199,3.8787297943929775
69,7.805421446171756,7.049867744915524
70,3.350497247084133,3.7436977895912875
71,0.6780719051126377,2.6966164908805172
72,3.523561956057013,4.513419568425139
73,7.463524373271181,6.332743838782466
74,6.531381460516312,6.893241355337867
75,2.867896463992655,2.833019427083576
76,2.169925001442312,2.9605879367079018
77,2.584962500721156,4.13669961635946
78,0.48542682717024166,0.9924349878021417
79,4.336283387864432,3.0000806712279697
80,0.8479969065549501,0.4997725125726804
81,3.944858445807539,4.299669210667623
82,3.877744249949002,3.289400284974251
83,2.4059923596758366,1.851265721240173
84,6.165911938935689,6.335014909398209
85,5.7114949066500875,4.844274854433474
86,1.4854268271702418,1.5283170181836425
87,1.4854268271702418,2.111163291905573
88,1.3785116232537298,1.540081093509107
89,4.949534933017012,5.55933666706772
90,3.8972404255747994,3.9934768587416443
91,3.1538053360790355,3.3038549688671743
92,4.008988783227255,4.478472908899259
93,3.1210154009613658,3.465219526603139
94,2.0,2.801586361082105
95,5.266786540694901,4.741807121997082
96,4.224966365000275,4.274714043428975
97,2.678071905112638,2.806874391172167
98,5.797012977836145,5.630727131995849
99,6.320123598040615,6.416989538025195
100,4.857980995127572,4.769133181391336
101,4.112700132749362,4.110969260616407
102,3.1043366598147357,2.773458097802255
103,1.765534746362977,1.780964996284581
104,4.300123724569014,4.522995147709359
105,3.925999418556223,3.754671530383609
106,2.925999418556223,3.470576926091038
107,2.700439718141092,2.658844405974307
108,1.632268215499513,1.882127323947481
109,3.0874628412503395,2.098522253539066
110,2.37851162325373,2.4981265670331396
111,3.277984747299765,3.1080161992102564
112,2.4594316186372973,2.110643790237125
113,3.263034405833794,2.714188353033446
114,5.339850002884624,4.707454198086925
115,6.37851162325373,5.756843741729618
116,6.84924870276441,6.337376009080191
117,6.528258742758412,6.703611917351905
118,6.380244590478185,6.147471060961436
119,6.824004050933153,6.9778655593211365
120,5.419538891513785,4.557689833109273
121,6.232660756790275,4.825820778159171
122,6.442943495848728,5.332635921183649
123,5.465974464504069,5.309103942710372
124,7.181897643108388,6.037839277882581
125,7.41193462479118,7.787216224355671
126,6.223036337901875,5.680458440244953
127,6.301953395126096,6.450140708590592
128,6.897240425574799,6.855604959238901
129,5.894817763307944,5.500073094739644
130,5.7865963618908065,6.586509032183432
131,4.837943241891027,5.246467705378137
132,7.3416300093299105,7.232646681051467
133,5.933100474931368,5.929288591352812
134,6.074676686294496,6.332115052895125
135,4.307428525192248,5.125202567330243
136,3.548436624696042,4.1394186655430545
137,1.2630344058337937,1.6943185478946603
138,1.4329594072761063,1.924446667523882
139,4.632268215499513,6.119357824674802
140,3.4329594072761065,3.8183633793066853
141,3.8875252707415875,4.614665610737145
142,7.991521846075695,6.395187959142925
143,4.949534933017012,4.348895726465855
144,5.19377174339668,4.959572055178834
145,1.8875252707415875,4.0488195165996395
146,5.20163386116965,4.087671136356013
147,10.12605911607068,9.426533869107356
148,11.822969090453288,10.353802169795392
149,11.7553048882624,10.551019725251182
