,Train,Predicted
0,5.137503523749935,3.9962922142045514
1,4.53605290024021,6.310871484758593
2,2.765534746362977,3.7653711887969052
3,0.765534746362977,1.6181146010044358
4,7.727920454563199,7.632755094565141
5,5.368069876532083,4.803765809914182
6,1.8073549220576042,2.3470384780287645
7,8.89208739652348,6.607668798025259
8,3.608809242675524,3.268861789549092
9,0.48542682717024166,0.3637870506886145
10,5.872828759534886,4.591024061790293
11,1.3219280948873624,1.2512095841946689
12,8.705977901682521,10.325981458789201
13,8.950993231979641,7.247423123838232
14,5.03121873061072,4.550562779897177
15,9.0,10.472583343421064
16,9.0,7.503420136632371
17,6.255500733148386,4.634523276010043
18,5.9886846867721655,5.2586107153617405
19,3.137503523749935,3.0802508808447726
20,0.6780719051126377,0.15824525692053726
21,7.243173983472951,6.512731435043193
22,3.786596361890807,3.9922191952204003
23,0.925999418556223,0.7235355189264254
24,7.161887682376894,4.914745756342967
25,5.548436624696042,8.131282968553052
26,4.958842675243241,6.934396827421409
27,7.638797899951696,5.648616073802032
28,5.277984747299765,4.9093813806026105
29,5.658211482751795,5.052832633009899
30,2.963474123974886,3.4002018848464104
31,3.6205864104518777,3.071005648387171
32,4.842978831788326,3.896711715295254
33,4.760220946466509,5.371238679581111
34,5.92362461136832,6.84261693569087
35,1.3785116232537298,1.3656704042242893
36,1.9634741239748859,0.9635359745097958
37,4.727920454563199,4.859032236993983
38,3.711494906650088,4.623451339149
39,4.095924419998536,3.5990185828391645
40,6.888743248898259,6.201342315994623
41,6.414473836430928,5.91541742429547
42,6.03121873061072,6.8708844664942035
43,5.446256229889564,5.6668753582281965
44,5.213347281733441,5.401992722925115
45,4.371558862611963,4.581077630197626
46,7.410239330776022,7.054387211243721
47,7.176921111644362,8.253117599708531
48,5.617651119427331,5.986699070941867
49,4.19377174339668,4.925623675386319
50,9.159366809743736,8.153921325606518
51,10.591989767615125,9.194556718114086
52,9.537024215863575,10.927770175950371
53,5.116863757690899,5.494856790766789
54,3.572889668420581,4.406292622595288
55,4.350497247084133,5.505518201367721
56,3.9726926540042644,4.805255129147042
57,3.4195388915137843,3.7907980003820114
58,5.655351828612554,7.390852834504415
59,2.584962500721156,3.210138187042844
60,3.2016338611696504,2.7480591720819803
61,6.098032082960526,6.3094165674510805
62,6.7865963618908065,6.415325856310773
63,6.710117632043446,6.614824470194776
64,6.525129251203973,6.365231868704711
65,5.357552004618084,6.595543689785558
66,4.070389327891398,4.597952441016275
67,3.2016338611696504,4.176403789080439
68,4.727920454563199,5.18927817490183
69,7.805421446171756,7.374236228024387
70,3.350497247084133,2.5744173897219724
71,0.6780719051126377,-0.43263935043563606
72,3.523561956057013,5.162259758779868
73,7.463524373271181,7.094212591562268
74,6.531381460516312,6.80722265842391
