,Train,Predicted
0,5.137503523749935,6.45970378681894
1,4.53605290024021,6.694194109260486
2,2.765534746362977,3.6474678886849663
3,0.765534746362977,1.1783539077967582
4,7.727920454563199,7.7499176631018685
5,5.368069876532083,4.667603059997795
6,1.8073549220576042,2.2200038687330377
7,8.89208739652348,6.340373165769078
8,3.608809242675524,5.339762193128568
9,0.48542682717024166,0.6218403752452648
10,5.872828759534886,4.296728391701057
11,1.3219280948873624,0.6440115588117887
12,8.705977901682521,9.134997728290443
13,8.950993231979641,6.983787575250408
14,5.03121873061072,4.524631462324599
15,9.0,9.44824486636049
16,9.0,7.542716549630175
17,6.255500733148386,5.254067413596229
18,5.9886846867721655,5.513888307274655
19,3.137503523749935,3.2820819982473495
20,0.6780719051126377,0.9067917723549783
21,7.243173983472951,5.9969761229268315
22,3.786596361890807,3.5750405569236676
23,0.925999418556223,0.6443627527582514
24,7.161887682376894,4.46405812379063
25,5.548436624696042,6.024150763242428
26,4.958842675243241,6.974798718585184
27,7.638797899951696,5.8553410177632195
28,5.277984747299765,5.23031802324315
29,5.658211482751795,5.382894014908423
30,2.963474123974886,3.1656405226307687
31,3.6205864104518777,4.033607974846916
32,4.842978831788326,4.057194144904377
33,4.760220946466509,5.170051539654581
34,5.92362461136832,5.9897630123821735
35,1.3785116232537298,2.0697531904986164
36,1.9634741239748859,1.5966899651892321
37,4.727920454563199,4.7368309141302065
38,3.711494906650088,4.918014201821265
39,4.095924419998536,3.1182096145604987
40,6.888743248898259,6.306996657699071
41,6.414473836430928,5.910538313650978
42,6.03121873061072,5.859098173455351
43,5.446256229889564,5.9364133200224725
44,5.213347281733441,5.098634787901606
45,4.371558862611963,4.019555853029972
46,7.410239330776022,7.161958593761781
47,7.176921111644362,6.907216850907373
48,5.617651119427331,6.547492672431606
49,4.19377174339668,3.8230719393255193
50,9.159366809743736,8.179788471646022
51,10.591989767615125,8.71501528758343
52,9.537024215863575,8.918256765983404
53,5.116863757690899,5.297902834896792
54,3.572889668420581,4.416009775541358
55,4.350497247084133,5.2497475803351445
56,3.9726926540042644,4.923130539933766
57,3.4195388915137843,3.705709107166424
58,5.655351828612554,5.219153848923467
59,2.584962500721156,2.636822529104988
60,3.2016338611696504,2.69968728706945
61,6.098032082960526,5.582688353183206
62,6.7865963618908065,5.746309575722901
63,6.710117632043446,6.29715870549196
64,6.525129251203973,6.503801144564225
65,5.357552004618084,5.937791038846182
66,4.070389327891398,3.869537296548682
67,3.2016338611696504,2.929356878472751
68,4.727920454563199,3.5294866676789636
69,7.805421446171756,7.0583039772716445
70,3.350497247084133,3.752129233577665
71,0.6780719051126377,1.07773424215707
72,3.523561956057013,4.573811468088385
73,7.463524373271181,6.401300276332972
74,6.531381460516312,6.834198315953945
75,2.867896463992655,2.6170742365942417
76,2.169925001442312,3.0288621496569235
77,2.584962500721156,4.18414946681856
78,0.48542682717024166,1.0181729927770604
79,4.336283387864432,3.2569360361939204
80,0.8479969065549501,0.49570749143420656
81,3.944858445807539,3.9605810034136617
82,3.877744249949002,3.287966984491007
83,2.4059923596758366,1.9736394638677304
84,6.165911938935689,6.384670431860124
85,5.7114949066500875,4.796774146241674
86,1.4854268271702418,1.6066042305990322
87,1.4854268271702418,1.8695589563040436
88,1.3785116232537298,1.7178590280051136
89,4.949534933017012,5.470175757340112
90,3.8972404255747994,4.047854433545851
91,3.1538053360790355,3.3855422528051626
92,4.008988783227255,4.494313929633357
93,3.1210154009613658,3.396440258846937
94,2.0,2.835740193973759
95,5.266786540694901,4.773630363322898
96,4.224966365000275,4.370541250955217
97,2.678071905112638,2.8764248854194143
98,5.797012977836145,5.3656254111337915
99,6.320123598040615,6.543418833307475
100,4.857980995127572,4.735002205487326
101,4.112700132749362,4.246855553001643
102,3.1043366598147357,2.8842979551117693
103,1.765534746362977,1.8320504856015525
104,4.300123724569014,4.654075822848171
105,3.925999418556223,3.6386268922235203
106,2.925999418556223,3.586261790341771
107,2.700439718141092,2.706655698791046
108,1.632268215499513,1.8323992450172035
109,3.0874628412503395,2.19328692959969
110,2.37851162325373,2.5049829994748514
111,3.277984747299765,3.2016265861960687
112,2.4594316186372973,2.2136717412135845
113,3.263034405833794,2.7849387006775608
114,5.339850002884624,4.770272434975624
115,6.37851162325373,5.8039096088527895
116,6.84924870276441,6.580620350788289
117,6.528258742758412,6.674831519701161
118,6.380244590478185,6.214554510648499
119,6.824004050933153,7.02142348409296
120,5.419538891513785,4.145407631286405
121,6.232660756790275,4.315098273557874
122,6.442943495848728,5.401569050445737
123,5.465974464504069,5.317801398420773
124,7.181897643108388,6.294379983959233
125,7.41193462479118,7.555934631962872
126,6.223036337901875,5.889319799060873
127,6.301953395126096,6.509788172455311
128,6.897240425574799,6.9127249190258055
129,5.894817763307944,5.546671137065026
130,5.7865963618908065,6.602489322400615
131,4.837943241891027,5.399715891246432
132,7.3416300093299105,7.233172438019249
133,5.933100474931368,5.9756368991365925
134,6.074676686294496,6.328776599835445
135,4.307428525192248,4.925138784386409
136,3.548436624696042,4.305284051987769
137,1.2630344058337937,1.670285865599384
138,1.4329594072761063,1.9900060148871983
139,4.632268215499513,5.923552501695092
140,3.4329594072761065,3.9183746520833225
141,3.8875252707415875,4.636849870150364
142,7.991521846075695,5.601042323733385
143,4.949534933017012,4.476872454090724
144,5.19377174339668,4.771161366521568
145,1.8875252707415875,4.109148218708409
146,5.20163386116965,4.241154303258721
