Index,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,HC10,MIC
1,14.5462309,-1.813736032,14.5462309,0.050168,0.02738123,1504.817,1388.897,1503.856977,594,0,0.274779869,-0.550170228,0.550170228,0.274779869,0.46728972,0.953271028,1.476635514,1.463473934,3299.001632,79.2865776,62.27488167,62.27488167,50.94607753,37.32542933,37.32542933,27.97011308,27.97011308,19.60987339,19.60987339,12.9598654,12.9598654,-9.67,4.71E+26,89.72391587,47.10184044,31.35868898,623.5017457,111.6447897,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,114.041906,113.3571334,61.78926038,31.53220687,104.4386424,88.73194706,0,63.80146325,29.40529166,241.95803,26.24115118,71.79057367,0,0,96.94918795,0,0,0,192.5817156,84.75970101,23.67162418,167.7411998,60.66367068,0,0,0,575.7,204.8678283,87.23763995,0,57.3976875,89.28200216,5.563451492,6.9237372,81.43488228,6.9237372,81.00246568,5.733667477,0,0,202.9476691,66.02787749,18.18945873,-15.82943458,2.802337644,2.691721328,8.337036926,0,0.630136986,107,24,34,2,0,2,2,0,2,18,17,34,49,2,0,2,4,-7.0041,383.0729,2,1,1,0,0,0,0,0,2,2,15,15,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,35.2,64
2,14.69848377,-1.192224912,14.69848377,0.045076419,0.028519965,1553.082,1412.97,1552.069073,620,0,0.275189634,-0.394226959,0.394226959,0.275189634,0.363636364,0.718181818,1.145454545,2.350037695,3137.332684,82.2531974,67.17742242,67.17742242,52.39829589,39.94565503,39.94565503,29.73376672,29.73376672,19.88102558,19.88102558,12.46716896,12.46716896,-8.69,1.08E+27,97.38781158,54.84202671,38.7860642,650.1063883,103.3099955,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,135.3160332,131.6137671,50.2296306,38.82774842,96.10384817,76.79333648,0,63.80146325,29.40529166,276.0738005,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,23.67162418,201.8569702,60.66367068,0,0,0,550.72,168.2410361,67.43551079,0,82.08586915,103.2288851,11.12690298,6.9237372,30.33183534,85.72173294,92.46980063,5.733667477,0,0,180.307384,44.23163954,26.51974742,-8.787094491,5.952582155,6.165836138,17.9432386,0,0.679487179,110,30,32,0,0,0,2,0,2,14,19,32,58,0,0,0,2,-3.5776,415.8821,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,23.2,16
3,14.73671121,-1.164811859,14.73671121,0.044372346,0.030356881,1595.163,1449.003,1594.116023,638,0,0.275189634,-0.394226959,0.394226959,0.275189634,0.345132743,0.663716814,1.053097345,2.411570347,3209.802196,84.53765445,69.46187947,69.46187947,53.79214274,41.33950188,41.33950188,31.19421385,31.19421385,20.46906357,20.46906357,13.03297718,13.03297718,-8.69,3.02E+28,100.3856055,56.52900851,40.74969944,669.2012147,103.3099955,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,149.1635076,137.0287576,50.2296306,38.82774842,96.10384817,76.79333648,0,63.80146325,35.32319771,289.4183593,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,29.58953023,215.2015291,60.66367068,0,0,0,550.72,168.2410361,67.43551079,0,94.42459682,103.2288851,11.12690298,0,30.33183534,99.56920734,92.46980063,5.733667477,0,0,182.0305642,44.76432251,26.6230686,-8.828899857,5.984529805,6.318786959,20.27429449,0,0.691358025,113,30,32,0,0,0,2,0,2,14,19,32,60,0,0,0,2,-2.5514,429.6631,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,6.8,4
4,14.76222242,-1.132716269,14.76222242,0.037693214,0.037228795,1621.245,1469.037,1620.168059,650,0,0.275189634,-0.367877893,0.367877893,0.275189634,0.313043478,0.626086957,1.017391304,2.433564401,3261.024019,86.11500472,71.59201614,71.59201614,54.64798479,42.58622294,42.58622294,32.64118877,32.64118877,21.00459935,21.00459935,13.6340784,13.6340784,-8.65,9.07E+29,102.4241755,57.41532415,42.17132284,683.5018072,98.20346811,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,163.0109819,149.3674852,56.27147143,26.17902562,90.99732078,76.79333648,0,63.80146325,41.24110375,309.6866553,32.72378203,71.79057367,0,0,98.20346811,0,0,0,182.0192085,75.17062664,35.50743628,235.4698251,60.66367068,0,0,0,530.49,155.2133325,62.32898339,0,106.7633245,109.6497067,11.12690298,0,0,143.7485171,92.46980063,5.733667477,0,0,183.2953402,35.16143068,26.86317187,-8.169552296,6.92637251,7.399908624,25.02332838,0,0.702380952,115,29,31,0,0,0,2,0,2,13,18,31,61,0,0,0,2,-0.4976,442.0323,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,1.7,4
5,14.61619675,-1.166050483,14.61619675,0.041040875,0.027185274,1486.979,1352.915,1486.022123,594,0,0.275189634,-0.394226959,0.394226959,0.275189634,0.457142857,0.895238095,1.380952381,1.753918298,2914.201258,78.13187706,63.7822349,63.7822349,50.07259739,38.6005378,38.6005378,29.11677553,29.11677553,20.03743015,20.03743015,13.21212681,13.21212681,-7.91,2.19E+26,91.30009534,49.79755361,33.19225216,619.4025739,103.3099955,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,97.55754503,139.3948744,37.38798736,50.66356051,96.10384817,76.79333648,0,63.80146325,35.32319771,275.0679693,39.33066399,35.89528683,0,0,98.20346811,0,0,0,193.7326178,68.74980502,29.58953023,201.7085092,30.33183534,0,0,0,550.72,174.1696684,67.43551079,0,62.81267797,135.3329932,5.563451492,6.9237372,30.33183534,41.5424232,92.46980063,5.733667477,0,0,179.5664919,44.38730162,25.6405051,-9.408810953,-2.733598167,9.16525929,14.38285125,0,0.739726027,105,30,32,2,0,2,1,0,1,14,19,32,52,2,0,2,3,-5.0464,391.7291,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,212,32
6,14.65442419,-1.150796975,14.65442419,0.0412646,0.027664923,1529.06,1388.948,1528.069073,612,0,0.275189634,-0.394226959,0.394226959,0.275189634,0.435185185,0.833333333,1.287037037,1.802618007,2985.954043,80.41633411,66.06669195,66.06669195,51.46644424,39.99438465,39.99438465,30.57722266,30.57722266,20.62546814,20.62546814,13.78342055,13.78342055,-7.91,8.23E+27,94.2939738,51.47861682,34.34072871,638.4974003,103.3099955,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,111.4050194,144.8098649,37.38798736,50.66356051,96.10384817,76.79333648,0,63.80146325,41.24110375,288.4125281,39.33066399,35.89528683,0,0,98.20346811,0,0,0,193.7326178,68.74980502,35.50743628,215.053068,30.33183534,0,0,0,550.72,174.1696684,67.43551079,0,75.15140563,135.3329932,5.563451492,0,24.26546827,61.45626467,92.46980063,5.733667477,0,0,181.289672,44.91998458,25.74353292,-9.435903042,-2.707990947,9.336986627,16.68705115,0,0.75,108,30,32,2,0,2,1,0,1,14,19,32,54,2,0,2,3,-4.0202,405.5101,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,41.3,8
7,14.67504497,-1.109789465,14.67504497,0.038821443,0.031554202,1555.142,1408.982,1554.121109,624,0,0.275189634,-0.367877893,0.367877893,0.275189634,0.4,0.790909091,1.245454545,1.820186475,3036.727984,81.99368438,68.19682863,68.19682863,52.32228629,41.24110572,41.24110572,32.02419758,32.02419758,21.16100392,21.16100392,14.38452177,14.38452177,-7.87,5.66E+28,96.33001094,52.38016587,35.65154033,652.7979928,98.20346811,48.33472663,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,125.2524938,157.1485926,43.42982819,38.01483772,90.99732078,76.79333648,0,63.80146325,47.1590098,308.6808241,32.72378203,35.89528683,0,0,98.20346811,0,0,0,182.0192085,68.74980502,41.42534232,235.3213641,30.33183534,0,0,0,530.49,161.1419648,62.32898339,0,87.4901333,141.7538148,5.563451492,0,0,99.56920734,92.46980063,5.733667477,0,0,182.5544481,35.33073836,25.98034107,-8.759207804,-1.78339928,10.4464621,21.39728411,0,0.759493671,110,29,31,2,0,2,1,0,1,13,18,31,55,2,0,2,3,-1.9664,417.8793,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,3.5,8
8,14.7324211,-1.516336476,14.7324211,0.016515225,0.028133487,1539.055,1400.959,1538.053423,614,0,0.274770236,-0.393679071,0.393679071,0.274770236,0.366972477,0.71559633,1.110091743,2.382711899,3118.617957,81.54609062,66.47031564,66.47031564,51.91513265,39.47252848,39.47252848,29.376917,29.376917,19.54343385,19.54343385,12.36143331,12.36143331,-8.69,5.73E+26,96.38857583,54.00859969,38.00102097,643.7414462,103.3099955,54.37656746,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,135.3160332,125.1929455,50.2296306,32.78590759,96.10384817,76.79333648,0,63.80146325,29.40529166,269.6529788,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,23.67162418,195.4361486,60.66367068,0,0,0,550.72,161.8309408,67.43551079,0,82.07514283,108.7923366,5.563451492,0,63.23578108,59.7415244,92.46980063,5.733667477,0,0,181.1421,43.90388997,26.37365584,-9.427091337,4.849861557,6.176998986,17.8139183,0,0.675324675,109,30,32,0,0,0,2,0,2,14,19,32,57,0,0,0,2,-3.9677,411.2651,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,475.1,64
9,14.77466144,-1.52118292,14.77466144,0.016750447,0.029501629,1581.136,1436.992,1580.100373,632,0,0.274770236,-0.393679071,0.393679071,0.274770236,0.348214286,0.669642857,1.035714286,2.447606568,3191.046966,83.83054767,68.75477269,68.75477269,53.3089795,40.86637533,40.86637533,30.80234197,30.80234197,20.19729409,20.19729409,12.97676008,12.97676008,-8.69,6.62E+28,99.38632684,55.69527865,39.17582886,662.8362725,103.3099955,54.37656746,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,149.1635076,130.6079359,50.2296306,32.78590759,96.10384817,76.79333648,0,63.80146325,35.32319771,282.9975377,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,29.58953023,208.7807074,60.66367068,0,0,0,550.72,161.8309408,67.43551079,0,87.99304888,115.2131582,5.563451492,0,44.17930974,85.72173294,92.46980063,5.733667477,0,0,182.7332841,44.40177603,26.47656882,-9.419545422,4.881630515,6.495071217,20.09788136,0,0.6875,112,30,32,0,0,0,2,0,2,14,19,32,59,0,0,0,2,-2.9415,425.0461,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,12.2,8
10,14.80185572,-1.184942745,14.80185572,0.01430729,0.035826031,1607.218,1457.026,1606.152409,644,0,0.274770236,-0.367877883,0.367877883,0.274770236,0.315789474,0.631578947,1,2.467766055,3242.254637,85.40789794,70.88490936,70.88490936,54.16482154,42.11309639,42.11309639,32.24931689,32.24931689,20.72182669,20.72182669,13.48557336,13.48557336,-8.65,1.34E+29,101.4248697,56.58334026,40.57400677,677.1368651,98.20346811,54.37656746,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,163.0109819,142.9466636,50.2296306,26.17902562,90.99732078,76.79333648,0,63.80146325,41.24110375,303.2658337,32.72378203,71.79057367,0,0,98.20346811,0,0,0,182.0192085,75.17062664,35.50743628,229.0490035,60.66367068,0,0,0,530.49,155.2240588,62.32898339,0,100.3317765,109.6497067,11.12690298,0,19.05647134,124.6920457,92.46980063,5.733667477,0,0,184.1552287,34.8937043,26.75529558,-8.762439775,5.88828571,7.168344157,24.90158138,0,0.698795181,114,29,31,0,0,0,2,0,2,13,18,31,60,0,0,0,2,-0.8877,437.4153,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,1.4,4
11,14.76246495,-1.510577293,14.76246495,0.006623697,0.027956375,1549.05,1412.97,1548.037773,616,0,0.274779869,-0.393679071,0.393679071,0.274779869,0.4,0.763636364,1.181818182,1.510668724,3230.624285,81.24476124,66.16898625,66.16898625,52.69991859,40.27738783,40.27738783,29.91107708,29.91107708,21.45240269,21.45240269,13.90944112,13.90944112,-8.69,8.59E+27,93.68906081,50.97598305,31.9551698,648.094726,103.3099955,54.37656746,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,134.310202,131.6137671,37.38798736,44.62171968,96.10384817,76.79333648,0,63.80146325,35.32319771,268.1442321,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,29.58953023,193.9274019,60.66367068,0,0,0,550.72,173.6667529,67.43551079,0,63.31559354,140.8964447,5.563451492,0,37.25557254,64.95052134,92.46980063,5.733667477,0,0,183.0226213,44.66489421,26.50256811,-10.5557939,5.261931162,9.325489886,12.44495586,0,0.679487179,110,30,32,2,0,2,2,0,2,14,19,32,53,2,0,2,4,-4.2137,411.5841,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,58.6,16
12,14.78308572,-1.171111271,14.78308572,0.009066854,0.031453822,1575.132,1433.004,1574.089809,628,0,0.274779869,-0.367877883,0.367877883,0.274779869,0.383928571,0.75,1.169642857,1.522281894,3281.970813,82.8221115,68.29912292,68.29912292,53.55576064,41.52410889,41.52410889,31.35805201,31.35805201,21.97693528,21.97693528,14.4182544,14.4182544,-8.65,1.02E+29,95.72187269,51.8824421,33.19303518,662.3953186,98.20346811,54.37656746,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,148.1576764,143.9524948,37.38798736,38.01483772,90.99732078,76.79333648,0,63.80146325,41.24110375,288.4125281,32.72378203,71.79057367,0,0,98.20346811,0,0,0,182.0192085,75.17062664,35.50743628,214.1956979,60.66367068,0,0,0,530.49,167.0598709,62.32898339,0,75.65432121,135.3329932,11.12690298,0,0,116.0535683,92.46980063,5.733667477,0,0,184.4445658,35.15391558,26.78129487,-9.870835299,6.268586357,10.0326098,17.18986284,0,0.691358025,112,29,31,2,0,2,2,0,2,13,18,31,54,2,0,2,4,-2.1599,423.9533,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,2.5,4
13,14.71360687,-1.453251669,14.71360687,0.002655381,0.029064056,1567.109,1424.981,1566.084723,626,0,0.274770236,-0.39367908,0.39367908,0.274770236,0.36036036,0.738738739,1.18018018,2.329259903,3156.056208,82.96030419,67.8845292,67.8845292,52.88145914,40.41878157,40.41878157,30.15666939,30.15666939,20.06765493,20.06765493,12.81368426,12.81368426,-8.69,9.14E+27,98.38706206,55.67766173,40.37621618,656.4713304,103.3099955,42.2928858,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,135.3160332,125.1929455,75.15495551,32.78590759,96.10384817,76.79333648,0,63.80146325,29.40529166,282.4946221,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,23.67162418,208.2777919,60.66367068,0,0,0,550.72,161.8309408,67.43551079,0,75.65432121,122.49135,11.12690298,6.9237372,37.25557254,78.79799574,92.46980063,5.733667477,0,0,179.8333114,44.33169004,26.50222106,-8.578279516,6.3866049,7.283634205,18.07415121,0,0.683544304,111,30,32,0,0,0,2,0,2,14,19,32,59,0,0,0,2,-3.1875,420.4991,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,417.6,128
14,14.76603204,-1.458098113,14.76603204,0.002868395,0.031407718,1609.19,1461.014,1608.131673,644,0,0.274770236,-0.39367908,0.39367908,0.274770236,0.342105263,0.701754386,1.131578947,2.389233888,3228.566287,85.24476124,70.16898625,70.16898625,54.27530599,41.81262842,41.81262842,31.61711652,31.61711652,20.65569293,20.65569293,13.37949247,13.37949247,-8.69,4.18E+29,101.3848977,57.36487929,41.55812533,675.5661568,103.3099955,42.2928858,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,149.1635076,130.6079359,75.15495551,32.78590759,96.10384817,76.79333648,0,63.80146325,35.32319771,295.8391809,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,29.58953023,221.6223507,60.66367068,0,0,0,550.72,161.8309408,67.43551079,0,87.99304888,122.49135,11.12690298,0,30.33183534,99.56920734,92.46980063,5.733667477,0,0,181.5030758,44.83832591,26.6037426,-8.589339344,6.419730081,7.483772985,20.40735866,0,0.695121951,114,30,32,0,0,0,2,0,2,14,19,32,61,0,0,0,2,-2.1613,434.2801,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,494.9,64
15,14.79013389,-1.121208872,14.79013389,0.000659164,0.038529384,1635.272,1481.048,1634.183709,656,0,0.274770236,-0.367877883,0.367877883,0.274770236,0.310344828,0.646551724,1.051724138,2.40758832,3279.802478,86.8221115,72.29912292,72.29912292,55.13114804,43.05934949,43.05934949,33.06409145,33.06409145,21.18022552,21.18022552,13.88830575,13.88830575,-8.65,3.75E+30,103.4234941,58.24942346,42.99135854,689.8667494,98.20346811,42.2928858,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,163.0109819,142.9466636,75.15495551,26.17902562,90.99732078,76.79333648,0,63.80146325,41.24110375,316.1074769,32.72378203,71.79057367,0,0,98.20346811,0,0,0,182.0192085,75.17062664,35.50743628,241.8906467,60.66367068,0,0,0,530.49,155.2240588,62.32898339,0,100.3317765,122.49135,11.12690298,0,0,143.7485171,92.46980063,5.733667477,0,0,182.876733,35.36923181,26.86994211,-7.921653512,7.388132721,8.23298063,25.18463326,0,0.705882353,116,29,31,0,0,0,2,0,2,13,18,31,62,0,0,0,2,-0.1075,446.6493,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,32.7,16
16,14.68701561,-1.447027062,14.68701561,0.020865666,0.027817798,1535.023,1400.959,1534.022123,610,0,0.274779869,-0.39367908,0.39367908,0.274779869,0.412844037,0.816513761,1.275229358,1.435024351,3193.56699,80.37451775,65.29874276,65.29874276,52.21755668,39.77495251,39.77495251,29.5998518,29.5998518,20.79306375,20.79306375,13.86672839,13.86672839,-8.69,1.35E+28,92.69268685,50.90776607,33.59418648,641.7297839,103.3099955,42.2928858,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,114.041906,132.6195982,62.31331226,44.62171968,96.10384817,76.79333648,0,63.80146325,29.40529166,267.6413165,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,23.67162418,193.4244863,60.66367068,0,0,0,550.72,167.7595731,67.43551079,0,56.8840456,148.1746365,11.12690298,6.9237372,30.33183534,58.02678414,92.46980063,5.733667477,0,0,180.0010263,44.55115133,26.51755656,-9.448968238,6.77408881,9.980938772,10.4575398,0,0.675324675,109,30,32,2,0,2,2,0,2,14,19,32,53,2,0,2,4,-4.4597,407.0371,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,512,256
17,14.73944077,-1.451873506,14.73944077,0.020652652,0.028701508,1577.104,1436.992,1576.069073,628,0,0.274779869,-0.39367908,0.39367908,0.274779869,0.410714286,0.803571429,1.241071429,1.471240766,3266.219578,82.6589748,67.58319981,67.58319981,53.61140353,41.16879936,41.16879936,31.06029893,31.06029893,21.38110174,21.38110174,14.43802213,14.43802213,-8.69,4.06E+29,95.68201101,52.58682162,34.73564327,660.8246102,103.3099955,42.2928858,6.544756406,70.88615675,5.907179729,0,62.32898339,0,0,0,127.8893804,138.0345887,62.31331226,44.62171968,96.10384817,76.79333648,0,63.80146325,35.32319771,280.9858753,39.33066399,71.79057367,0,0,98.20346811,0,0,0,193.7326178,75.17062664,29.58953023,206.7690451,60.66367068,0,0,0,550.72,167.7595731,67.43551079,0,69.22277327,148.1746365,11.12690298,0,30.33183534,71.87425854,92.46980063,5.733667477,0,0,181.6707906,45.0577872,26.6190781,-9.447132854,6.807213991,10.19755877,12.76137082,0,0.6875,112,30,32,2,0,2,2,0,2,14,19,32,55,2,0,2,4,-3.4335,420.8181,0,1,1,0,0,0,0,0,0,0,13,13,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,0,512,128
