,1,2,3,4*,4
0,0.5107970722468915,0.6967250624376637,0.7581705297410536,0.48224129147228556,0.4936655502463266
1,0.5681365320399082,0.7456629873049612,0.7985741316657993,0.5832169814541568,0.5410560332255818
2,0.5555724356240626,0.7379416141440751,0.7935939206721292,0.5991589777712371,0.5648939329466781
3,0.5040110047641517,0.6835725734814267,0.7436742239603341,0.632974531868573,0.5114728087552435
4,0.5702195535493904,0.7462449963295512,0.7967704240727248,0.6743464897823268,0.5775314690638511
5,0.6037141507928973,0.7763181990413629,0.8239271696760618,0.6482363108393201,0.5125854612536379
6,0.5201896467858677,0.7026546750187141,0.76429670857372,0.6418741654070693,0.49970804488363213
7,0.5451123491732607,0.7263923316850719,0.7832853708649354,0.5599114461504815,0.4869233186181382
8,0.5397961747712411,0.7201507774713075,0.7782093746637052,0.6783031209207919,0.47135290354896553
9,0.6075486210931942,0.7785686673607993,0.8265102703218308,0.7175923423342124,0.8388766983635285
10,0.5999897818556706,0.7730399527513963,0.8224254394931568,0.6211479484126112,0.8614799909884961
11,0.47621560535314494,0.6700675497978352,0.7357225840048861,0.603210768306878,0.5101799009228656
12,0.4801191138400135,0.670293228719403,0.735644312330152,0.6106133655448696,0.5029423232832002
13,0.3556677358605889,0.5384624114585659,0.6084625013922829,0.35804959446128165,0.516845841682915
14,0.3760938985795085,0.566957021911328,0.6368310787399186,0.3704460361713462,0.5149870470824511
15,0.4478301134992398,0.6385220601338237,0.702244008476796,0.38271692963514414,0.4980459165052521
16,0.37931842199536037,0.5699891536493238,0.6383056632064376,0.3598852334976305,0.4710858300826082
17,0.43342190565988786,0.6254664147335828,0.6900655712204331,0.34065557487080783,0.8425484812400355
18,0.9094511349013964,0.9690479959222126,0.9541952029352607,0.8710042861501572,0.8692648302059348
19,0.9132119094564543,0.9704184915370555,0.9663132380518065,0.8835191708421605,0.5047371384440815
20,0.429246508551619,0.6247519474161756,0.6901856002552231,0.3399820891534072,0.5722604776099447
21,0.3844770385037255,0.5746342658038369,0.6459368640938625,0.4291221303024031,0.6159868499282533
22,0.4836678188127147,0.676474619012511,0.7392498185587397,0.5202430917011975,0.6277917859342601
23,0.4266765349084465,0.6128843540017146,0.6808853029227953,0.557245118162585,0.6042324576195883
24,0.40338887826745523,0.5905429995818854,0.6575599757354903,0.4751580295552213,0.5074241573598839
25,0.39186415292663407,0.5823986600589164,0.6523235071612383,0.4416278017121474,0.49193892427428676
26,0.4653968562024866,0.6619681923132058,0.7266929900299846,0.45606287953051666,0.5055365940615933
27,0.9078530719411735,0.9675515564273394,0.9524227279128009,0.8660587767016521,0.5503054343429665
28,0.9200510054671347,0.9725193510083131,0.9716472512237921,0.9007288208451023,0.8452096303544107
29,0.4405747754767014,0.6387491437568128,0.7062900448057101,0.4303677552046751,0.854660149028928
30,0.4437264454134939,0.6407395464597541,0.7082788945348925,0.49385024599559785,0.8448407132704513
31,0.4614139533121534,0.6585417591363031,0.724046153999227,0.5353125543171663,0.8695905643338384
32,0.44906234077703827,0.6423388108816602,0.7084390012637977,0.5200318108916583,0.8500606331643126
33,0.5932255945656826,0.7846054033855758,0.8308276407367285,0.7411294427431847,0.8493518448565504
34,0.5952658773020999,0.7878940575609029,0.8337755480294358,0.7433612424066461,0.8573726024622039
35,0.8279162334843565,0.9291348661932703,0.9514523098926851,0.9178165846029842,0.846881193105588
36,0.8363104921127166,0.93276986632499,0.9540711717299655,0.9217776529973629,0.5039008565733614
